2.04	1.4625	0.55	-0.300006607736738	0.9162978572970231	1.64351	0.201613	E170M86
2.44	1.4	0.9	-0.3	1.8325957145940461	3.07	0.914960567456325	E9M239
1.64	1.14	0.65	-0.1	1.3089969389957472	2.82	0.884687718915551	E9M110
5.75	1.15	4.2	0.3	5.497787143782138	0.0919	0.0348311642067847	E37M33
2.04	1.3375	0.75	0.69999995013338	1.7016960206944713	1.93086	0.22218	E170M58
1.64	1.16	0.9	0.3	4.974188368183839	4.57	1.77541562457921	E9M153
2.44	1.32	1.8	0.3	3.9269908169872414	1.04	0.744185487630604	E9M71
5.75	1.37	3.0	-0.5	5.497787143782138	0.21	0.0396304176107192	E37M14
5.75	1.37	4.2	0.5	4.4505895925855405	0.2542	0.0627579477038566	E37M44
2.44	1.18	0.9	0.3	0.2617993877991494	3.58	0.645818829084442	E9M228
5.75	1.39	4.2	-0.7	5.497787143782138	0.1154	0.0437092667520287	E37M46
5.75	1.33	5.0	0.5	5.497787143782138	0.0671	0.0275501361158162	E37M58
1.64	1.3	0.4	0.5	0.7853981633974483	4.73	0.795604103810432	E9M11
2.04	1.3125	0.55	0.299999947991964	1.1780972450961724	5.85461	0.539323	E170M50
1.64	1.32	0.4	0.7	4.4505895925855405	5.24	0.864419626107598	E9M12
2.04	1.3625	0.95	-0.69999995013338	5.6286868376817125	0.568537	0.126218	E170M66
5.75	1.29	3.5	0.5	3.4033920413889427	0.1762	0.0415221627567736	E37M25
5.75	1.31	3.0	-0.3	0.2617993877991494	0.1338	0.0500344881057056	E37M11
2.04	1.5625	0.45	0.299999947991964	0.6544984694978736	1.40243	0.260073	E170M109
1.64	1.12	0.9	-0.9	6.021385919380437	0.694	1.02814018985739	E9M151
2.04	1.5875	0.55	0.5	5.6286868376817125	0.754025	0.112751	E170M116
2.04	1.6125	0.45	0.69999995013338	6.152285613280012	0.0	0.0	E170M121
5.75	1.23	6.0	-0.5	5.497787143782138	0.0475	0.0338647309158068	E37M68
2.04	1.2875	0.95	-0.300006607736738	0.1308996938995747	2.17589	0.441086	E170M48
2.44	1.2	1.8	0.5	2.356194490192345	1.48	0.701217434181438	E9M65
5.75	1.25	3.0	0.7	4.4505895925855405	0.5318	0.0683428123506781	E37M8
2.04	1.7875	0.55	-0.5	0.6544984694978736	0.236444	0.0823685	E170M164
2.04	1.2875	0.45	0.299999947991964	3.2724923474893677	5.17561	0.949355	E170M43
2.04	1.1625	0.95	0.69999995013338	1.1780972450961724	2.82331	0.279792	E170M18
2.04	1.4125	0.85	0.900000249252653	3.2724923474893677	0.419429	0.187096	E170M77
5.75	1.35	3.0	-0.9	2.356194490192345	0.0944	0.0426057507855454	E37M13
2.44	1.44	1.45	0.5	2.356194490192345	1.08	0.438558593576731	E9M48
